nohhold,nomem,gebjaar,geslacht,positie,oplzon,oplmet,bezighei,aantalhh,aantalki,sted,regio,prov,woonvorm,account,kostwin,partner,woning
21142,3,1981,1,7,5,3,1,4,0,4,4,25,5,0,0,0,2
21142,4,1974,2,7,9,9,7,4,0,4,4,25,5,0,0,0,2
21181,1,1957,2,1,7,7,1,2,1,3,4,24,4,1,1,0,1
21181,2,1994,1,5,4,2,6,2,1,3,4,24,4,0,0,0,1
21340,1,1963,1,1,6,6,1,5,3,1,1,28,3,0,1,1,1
21340,2,1962,2,2,6,6,7,5,3,1,1,28,3,1,0,1,1
21340,3,1993,1,5,4,2,6,5,3,1,1,28,3,0,0,1,1
21340,4,1995,2,5,4,2,6,5,3,1,1,28,3,0,0,1,1
21340,5,1999,2,5,2,8,6,5,3,1,1,28,3,0,0,1,1
21342,1,1951,1,1,5,5,1,4,2,5,5,31,3,0,1,1,1
21342,2,1949,2,2,3,3,7,4,2,5,5,31,3,1,0,1,1
21342,3,1980,1,5,5,5,1,4,2,5,5,31,3,0,0,1,1
21342,4,1985,2,5,4,2,6,4,2,5,5,31,3,0,0,1,1
21424,1,1944,1,1,5,5,8,2,0,4,3,22,2,0,1,1,1
21424,2,1946,2,2,3,3,11,2,0,4,3,22,2,1,0,1,1
21555,1,1964,1,1,6,6,3,5,3,3,4,25,3,1,1,1,1
21555,2,1966,2,2,6,6,1,5,3,3,4,25,3,0,0,1,1
21555,3,1994,2,5,4,2,6,5,3,3,4,25,3,0,0,1,1
21555,4,1998,1,5,2,8,6,5,3,3,4,25,3,0,0,1,1
21555,5,2002,2,5,2,8,6,5,3,3,4,25,3,0,0,1,1
21594,1,1979,1,1,5,5,1,4,2,4,2,28,3,1,1,1,1
21594,2,1980,2,2,6,6,1,4,2,4,2,28,3,0,0,1,1
21594,3,2006,2,5,8,8,13,4,2,4,2,28,3,0,0,1,1
21594,5,2009,1,5,8,8,13,4,2,4,2,28,3,0,0,1,1
21665,1,1950,1,2,5,5,1,2,0,3,3,21,2,0,0,1,1
21665,2,1952,2,1,6,6,1,2,0,3,3,21,2,1,1,1,1
21735,1,1957,2,1,6,6,1,1,0,3,3,21,1,1,1,0,1
21804,1,1950,1,1,5,5,11,1,0,2,4,25,1,1,1,0,1
21847,1,1949,1,1,3,3,4,2,0,4,5,30,2,0,1,1,1
21847,2,1946,2,2,3,2,7,2,0,4,5,30,2,1,0,1,1
21903,1,1957,1,1,4,4,3,4,2,5,3,22,3,1,1,1,1
21903,2,1957,2,3,3,3,3,4,2,5,3,22,3,0,0,1,1
21903,3,1984,2,5,3,3,6,4,2,5,3,22,3,0,0,1,1
21903,4,1987,2,5,3,2,6,4,2,5,3,22,3,0,0,1,1
21997,1,1946,1,1,5,3,8,2,0,5,2,28,2,1,1,1,1
21997,2,1948,2,2,3,3,7,2,0,5,2,28,2,0,0,1,1
22342,1,1977,2,1,6,6,1,3,1,3,2,27,3,1,1,1,1
22342,2,1972,1,2,3,3,1,3,1,3,2,27,3,0,0,1,1
22342,3,2006,1,5,8,8,13,3,1,3,2,27,3,0,0,1,1
22468,1,1946,2,2,5,5,9,2,0,2,4,25,2,1,0,1,2
22468,2,1944,1,1,5,5,1,2,0,2,4,25,2,0,1,1,2
22474,1,1959,2,1,7,7,1,2,0,2,5,31,2,1,1,1,1
22474,2,1956,1,2,4,3,1,2,0,2,5,31,2,0,0,1,1
22498,1,1970,1,1,5,5,2,4,2,3,5,30,3,0,1,1,1
22498,2,1972,2,2,5,5,7,4,2,3,5,30,3,1,0,1,1
22498,3,1999,1,5,2,8,6,4,2,3,5,30,3,0,0,1,1
22498,4,2000,2,5,2,8,6,4,2,3,5,30,3,0,0,1,1
22551,1,1969,1,3,6,6,1,4,2,5,3,21,3,1,1,1,1
22551,2,1970,2,1,5,5,1,4,2,5,3,21,3,0,0,1,1
22551,3,2001,1,5,2,8,13,4,2,5,3,21,3,0,0,1,1
22551,4,2004,2,5,8,8,13,4,2,5,3,21,3,0,0,1,1
22702,1,1945,1,1,7,7,8,2,0,3,4,25,2,0,1,1,1
22702,2,1948,2,2,4,4,8,2,0,3,4,25,2,1,0,1,1
22744,1,1978,2,1,6,6,1,2,0,2,5,31,2,1,1,1,1
22744,2,1969,1,3,5,5,1,2,0,2,5,31,2,0,0,1,1
22746,1,1975,2,2,5,5,1,4,2,5,4,25,3,0,0,1,1
22746,2,1972,1,1,5,5,1,4,2,5,4,25,3,1,1,1,1
22746,3,2005,2,5,2,8,13,4,2,5,4,25,3,0,0,1,1
22746,4,2005,2,5,2,8,13,4,2,5,4,25,3,0,0,1,1
22768,1,1971,1,1,6,6,3,4,2,5,2,28,3,1,1,1,2
22768,2,1980,2,2,6,6,1,4,2,5,2,28,3,0,0,1,2
22768,3,2004,1,5,2,8,13,4,2,5,2,28,3,0,0,1,2
22768,4,2008,1,5,8,8,13,4,2,5,2,28,3,0,0,1,2
22880,1,1942,1,1,5,5,11,2,0,5,4,25,2,0,1,1,1
22880,2,1944,2,2,5,5,11,2,0,5,4,25,2,1,0,1,1
22891,1,1958,2,2,6,6,1,4,1,2,4,23,5,0,0,1,1
22891,2,1955,1,1,6,6,1,4,1,2,4,23,5,1,1,1,1
22891,3,1987,2,5,6,4,6,4,1,2,4,23,5,0,0,1,1
22891,5,2006,2,7,8,8,13,4,1,2,4,23,5,0,0,1,1
22999,1,1965,1,1,6,6,1,4,2,2,4,23,3,0,1,1,1
22999,2,1964,2,2,6,6,1,4,2,2,4,23,3,1,0,1,1
22999,3,1996,2,5,4,2,13,4,2,2,4,23,3,0,0,1,1
22999,4,1997,1,5,2,2,13,4,2,2,4,23,3,0,0,1,1
23001,1,1936,1,1,6,6,8,2,0,2,5,30,2,1,1,1,2
23001,2,1944,2,2,3,3,1,2,0,2,5,30,2,0,0,1,2
23038,1,1946,1,1,4,3,8,2,0,2,4,25,2,1,1,1,1
23038,2,1948,2,2,3,3,1,2,0,2,4,25,2,0,0,1,1
23197,1,1961,1,1,1,1,1,4,2,5,5,31,3,0,1,1,1
23197,2,1966,2,2,1,1,7,4,2,5,5,31,3,1,0,1,1
23197,3,1994,1,5,2,2,13,4,2,5,5,31,3,0,0,1,1
23197,4,2000,1,5,9,8,13,4,2,5,5,31,3,0,0,1,1
23238,1,1954,2,2,3,2,9,2,0,3,5,30,2,1,0,1,1
23238,2,1955,1,1,6,6,1,2,0,3,5,30,2,0,1,1,1
23260,1,1976,2,1,7,6,1,1,0,1,1,28,1,1,1,0,1
23596,1,1967,1,1,6,6,1,5,3,5,4,23,3,1,1,1,1
23596,2,1969,2,2,5,5,7,5,3,5,4,23,3,0,0,1,1
23596,3,1998,2,5,2,8,13,5,3,5,4,23,3,0,0,1,1
23596,4,2001,1,5,2,8,13,5,3,5,4,23,3,0,0,1,1
23596,5,2003,1,5,2,8,13,5,3,5,4,23,3,0,0,1,1
23638,1,1959,1,1,5,5,1,4,2,3,2,27,3,0,1,1,1
23638,2,1957,2,2,5,5,1,4,2,3,2,27,3,1,0,1,1
23638,3,1993,2,5,3,2,12,4,2,3,2,27,3,0,0,1,1
23638,4,1994,2,5,3,2,13,4,2,3,2,27,3,0,0,1,1
23677,1,1938,1,1,6,6,8,2,0,3,2,26,2,1,1,1,1
23677,2,1942,2,2,3,2,8,2,0,3,2,26,2,0,0,1,1
23758,1,1948,1,1,4,4,3,3,1,4,1,28,3,1,1,1,1
23758,2,1951,2,2,5,5,1,3,1,4,1,28,3,0,0,1,1
23758,3,1980,1,5,4,4,1,3,1,4,1,28,3,0,0,1,1
23847,1,1975,1,1,6,6,1,2,0,2,1,28,2,0,1,1,1
23847,2,1977,2,2,6,6,1,2,0,2,1,28,2,1,0,1,1
24070,1,1937,1,1,6,6,8,2,0,2,5,30,2,1,1,1,2
24070,2,1938,2,2,1,1,8,2,0,2,5,30,2,0,0,1,2
24074,1,1975,2,1,5,5,1,2,0,4,4,25,2,1,1,1,1
24074,2,1964,1,3,6,6,1,2,0,4,4,25,2,0,0,1,1
24079,1,1975,2,1,6,6,1,2,0,4,4,25,2,1,1,1,1
24079,2,1976,1,3,5,5,1,2,0,4,4,25,2,0,0,1,1
24257,1,1976,1,1,3,3,3,1,0,4,3,22,1,1,1,0,1
24385,1,1975,2,3,6,6,1,2,0,1,1,28,2,1,1,1,1
24385,2,1978,1,1,5,5,1,2,0,1,1,28,2,0,0,1,1
24446,1,1940,1,1,7,7,8,1,0,1,1,28,1,1,1,0,1
24510,1,1959,2,1,6,6,1,2,0,2,4,23,2,1,1,1,1
24510,2,1960,1,3,6,6,1,2,0,2,4,23,2,0,0,1,1
24512,1,1973,1,1,5,5,1,4,2,4,3,21,3,0,1,1,1
24512,2,1975,2,3,5,5,1,4,2,4,3,21,3,1,0,1,1
24512,3,2002,2,5,2,8,13,4,2,4,3,21,3,0,0,1,1
24512,4,2004,1,5,2,8,13,4,2,4,3,21,3,0,0,1,1
24561,1,1940,1,1,6,6,8,2,0,1,2,27,2,0,1,1,1
24561,2,1945,2,2,9,9,8,2,0,1,2,27,2,1,0,1,1
24674,1,1956,2,2,3,3,7,4,2,4,2,27,3,0,0,1,1
24674,2,1956,1,1,3,3,1,4,2,4,2,27,3,1,1,1,1
24674,3,1984,2,5,7,7,1,4,2,4,2,27,3,0,0,1,1
24674,4,1988,1,5,5,3,6,4,2,4,2,27,3,0,0,1,1
24942,1,1953,2,1,7,7,1,2,0,1,1,28,2,0,1,1,1
24942,2,1953,1,2,6,4,3,2,0,1,1,28,2,1,0,1,1
24982,1,1975,1,1,5,5,1,1,0,3,2,26,1,1,1,0,1
25043,1,1949,2,2,6,6,1,3,1,4,2,27,3,0,0,1,1
25043,2,1946,1,1,7,7,8,3,1,4,2,27,3,1,1,1,1
25043,3,1982,1,5,4,4,1,3,1,4,2,27,3,0,0,1,1
25247,1,1980,2,1,7,7,1,2,0,2,5,30,2,1,1,1,2
25247,2,1979,1,3,7,7,3,2,0,2,5,30,2,0,0,1,2
25359,1,1970,2,1,7,7,3,2,1,4,5,30,4,1,1,0,2
25359,3,2007,2,5,8,8,13,2,1,4,5,30,4,0,0,0,2
25387,1,1962,1,1,3,3,1,1,0,2,1,28,1,1,1,0,2
25572,1,1949,1,1,6,6,8,2,0,4,5,30,2,1,1,1,1
25572,2,1947,2,2,3,2,11,2,0,4,5,30,2,0,0,1,1
25600,1,1975,1,1,6,5,1,3,1,2,2,27,3,1,1,1,1
25600,2,1972,2,2,6,5,1,3,1,2,2,27,3,0,0,1,1
25600,3,2000,1,5,2,8,13,3,1,2,2,27,3,0,0,1,1
25658,1,1941,1,1,3,3,8,2,0,5,5,31,2,0,1,1,1
25658,2,1954,2,2,3,3,7,2,0,5,5,31,2,1,0,1,1
25904,1,1981,2,1,7,7,1,1,0,1,1,27,1,1,1,0,1
26034,1,1939,1,1,6,6,8,1,0,2,4,23,1,1,1,0,2
26111,1,1946,1,1,3,3,1,2,0,1,1,28,2,1,1,1,2
26111,2,1956,2,2,3,3,11,2,0,1,1,28,2,0,0,1,2
26270,1,1947,2,1,4,4,7,1,0,2,4,25,1,1,1,0,1
26397,1,1972,2,2,6,5,7,4,2,5,4,25,3,1,0,1,1
26397,2,1968,1,1,6,5,1,4,2,5,4,25,3,0,1,1,1
26397,3,2000,1,5,8,8,13,4,2,5,4,25,3,0,0,1,1
26397,4,2004,1,5,8,8,13,4,2,5,4,25,3,0,0,1,1
26432,1,1956,1,1,3,3,1,4,2,5,3,22,3,0,1,1,1
26432,2,1959,2,2,4,4,7,4,2,5,3,22,3,1,0,1,1
26432,6,1994,1,5,4,2,6,4,2,5,3,22,3,0,0,1,1
26432,7,1994,1,5,4,2,6,4,2,5,3,22,3,0,0,1,1
26433,1,1963,2,2,6,6,1,5,3,2,5,30,3,0,0,1,1
26433,2,1962,1,1,6,6,1,5,3,2,5,30,3,1,1,1,1
26433,3,1991,2,5,4,2,6,5,3,2,5,30,3,0,0,1,1
26433,4,1995,1,5,4,2,6,5,3,2,5,30,3,0,0,1,1
26433,5,1996,2,5,4,2,6,5,3,2,5,30,3,0,0,1,1
26486,1,1944,1,1,5,5,8,2,0,4,5,30,2,1,1,1,1
26486,2,1946,2,2,3,3,11,2,0,4,5,30,2,0,0,1,1
26666,1,1948,1,1,3,3,1,2,0,5,3,21,2,1,1,1,1
26666,2,1958,2,2,6,4,4,2,0,5,3,21,2,0,0,1,1
26728,1,1952,1,4,3,3,1,5,0,4,3,22,5,0,0,1,1
26728,2,1950,2,4,3,3,7,5,0,4,3,22,5,0,0,1,1
26728,3,1979,1,1,6,6,1,5,0,4,3,22,5,1,1,1,1
26728,4,1983,2,7,5,5,1,5,0,4,3,22,5,0,0,1,1
26728,5,1984,2,3,6,6,1,5,0,4,3,22,5,0,0,1,1
26767,1,1957,2,2,5,5,7,4,2,2,4,25,3,1,0,1,2
26767,2,1957,1,1,3,3,1,4,2,2,4,25,3,0,1,1,2
26767,3,1991,1,5,5,3,6,4,2,2,4,25,3,0,0,1,2
26767,4,1993,2,5,5,3,6,4,2,2,4,25,3,0,0,1,2
26956,1,1975,2,2,5,5,1,4,2,5,5,31,3,0,0,1,1
26956,2,1969,1,1,5,5,1,4,2,5,5,31,3,1,1,1,1
26956,3,1998,2,5,9,8,13,4,2,5,5,31,3,0,0,1,1
26956,4,2000,2,5,2,8,13,4,2,5,5,31,3,0,0,1,1
27035,1,1981,2,1,7,7,1,1,0,1,1,28,1,1,1,0,2
27257,1,1970,1,1,7,6,3,5,3,4,4,25,3,1,1,1,1
27257,3,2000,1,5,2,8,6,5,3,4,4,25,3,0,0,1,1
27257,4,1969,2,3,3,3,3,5,3,4,4,25,3,0,0,1,1
27257,5,1996,1,5,3,2,6,5,3,4,4,25,3,0,0,1,1
27257,6,1997,1,5,3,2,6,5,3,4,4,25,3,0,0,1,1
27384,1,1956,1,1,7,7,1,1,0,1,2,28,1,1,1,0,2
27450,1,1952,1,7,2,2,9,3,0,2,5,30,5,0,0,0,1
27450,2,1959,2,7,5,5,1,3,0,2,5,30,5,1,1,0,1
27450,3,1979,2,1,6,6,1,3,0,2,5,30,5,0,0,0,1
27729,1,1928,1,1,4,4,8,2,0,2,5,30,2,1,1,1,1
27729,2,1931,2,2,3,3,8,2,0,2,5,30,2,0,0,1,1
27754,1,1951,1,1,6,6,1,2,0,4,5,30,2,1,1,1,1
27754,2,1950,2,2,6,6,1,2,0,4,5,30,2,0,0,1,1
27791,1,1967,1,1,7,7,1,4,2,2,2,28,3,0,1,1,1
27791,2,1971,2,2,6,6,1,4,2,2,2,28,3,1,0,1,1
27791,3,2001,2,5,2,8,6,4,2,2,2,28,3,0,0,1,1
27791,4,2003,2,5,2,8,6,4,2,2,2,28,3,0,0,1,1
27838,1,1971,1,1,6,6,1,1,0,2,5,30,1,1,1,0,2
28048,1,1955,1,1,6,6,1,2,0,2,4,23,2,1,1,1,1
28048,2,1960,2,2,5,5,1,2,0,2,4,23,2,0,0,1,1
28109,1,1968,2,2,3,3,1,3,1,2,1,28,3,0,0,1,1
28109,2,1970,1,1,5,5,1,3,1,2,1,28,3,1,1,1,1
28109,3,1997,1,5,2,2,6,3,1,2,1,28,3,0,0,1,1
28144,1,1975,1,1,6,6,1,2,0,3,4,23,2,0,1,1,1
28144,2,1977,2,3,6,6,1,2,0,3,4,23,2,1,0,1,1
28242,1,1936,1,1,7,7,8,2,0,5,4,25,2,1,1,1,1
28242,2,1938,2,2,7,7,8,2,0,5,4,25,2,0,0,1,1
28251,1,1975,2,2,5,5,1,3,1,5,3,21,3,1,0,1,1
28251,2,1965,1,1,6,6,1,3,1,5,3,21,3,0,1,1,1
28251,3,2006,1,5,8,8,13,3,1,5,3,21,3,0,0,1,1
28573,1,1978,2,2,3,3,1,4,2,5,3,22,3,1,0,1,1
28573,2,1974,1,1,6,6,1,4,2,5,3,22,3,0,1,1,1
28573,3,2006,2,5,8,8,13,4,2,5,3,22,3,0,0,1,1
28573,4,2008,1,5,8,8,13,4,2,5,3,22,3,0,0,1,1
28588,1,1952,1,1,3,3,1,4,2,4,5,31,3,1,1,1,1
28588,2,1953,2,2,6,6,3,4,2,4,5,31,3,0,0,1,1
28588,3,1986,1,5,7,4,6,4,2,4,5,31,3,0,0,1,1
28588,4,1991,1,5,4,4,6,4,2,4,5,31,3,0,0,1,1
28594,1,1947,1,1,7,7,1,2,0,5,2,27,2,1,1,1,1
28594,2,1950,2,3,6,6,1,2,0,5,2,27,2,0,0,1,1
28681,1,1946,1,1,3,2,8,2,0,2,4,23,2,0,1,1,1
28681,2,1947,2,2,3,3,9,2,0,2,4,23,2,1,0,1,1
28800,1,1967,1,1,3,3,1,4,2,5,4,23,3,1,1,1,1
28800,2,1965,2,2,3,3,1,4,2,5,4,23,3,0,0,1,1
28800,3,1997,1,5,3,3,6,4,2,5,4,23,3,0,0,1,1
28800,4,1999,2,5,3,2,6,4,2,5,4,23,3,0,0,1,1
28860,1,1964,1,1,5,5,1,4,2,2,2,28,3,0,1,1,1
28860,2,1976,2,2,3,3,1,4,2,2,2,28,3,1,0,1,1
28860,3,2001,2,5,2,8,13,4,2,2,2,28,3,0,0,1,1
28860,4,2005,1,5,2,8,13,4,2,2,2,28,3,0,0,1,1
28865,1,1946,1,1,7,7,7,2,0,2,5,31,2,1,1,1,1
28865,2,1944,2,2,7,7,8,2,0,2,5,31,2,0,0,1,1
28875,1,1963,1,1,6,6,1,4,2,4,5,31,3,1,1,1,1
28875,2,1965,2,2,4,4,1,4,2,4,5,31,3,0,0,1,1
28875,3,1998,1,5,2,8,13,4,2,4,5,31,3,0,0,1,1
28875,4,2001,2,5,8,8,13,4,2,4,5,31,3,0,0,1,1
28973,1,1941,2,1,3,3,7,2,0,3,4,24,2,1,0,1,2
28973,2,1944,1,3,3,3,8,2,0,3,4,24,2,0,1,1,2
29084,1,1962,1,1,4,4,3,3,1,3,5,30,3,1,1,1,1
29084,2,1961,2,2,3,3,7,3,1,3,5,30,3,0,0,1,1
29084,4,1987,2,5,6,4,6,3,1,3,5,30,3,0,0,1,1
29137,1,1949,1,1,6,6,1,2,0,4,4,23,2,1,1,1,1
29137,2,1950,2,2,6,6,7,2,0,4,4,23,2,0,0,1,1
29144,1,1948,1,1,3,3,1,3,1,1,1,27,3,0,1,1,2
29144,2,1980,1,5,5,5,1,3,1,1,1,27,3,0,0,1,2
29144,3,1953,2,3,4,4,4,3,1,1,1,27,3,1,0,1,2
29221,1,1930,1,1,3,3,8,1,0,5,2,27,1,1,1,0,2
29223,1,1957,1,1,7,7,11,1,0,1,2,26,1,1,1,0,2
29314,1,1971,2,1,7,7,1,1,0,3,3,20,1,1,1,0,1
29448,1,1951,1,1,3,3,1,2,0,4,3,20,2,0,1,1,1
29448,2,1950,2,2,3,3,9,2,0,4,3,20,2,1,0,1,1
29555,1,1944,1,1,6,6,8,2,0,1,1,28,2,0,1,1,1
29555,2,1945,2,2,3,3,11,2,0,1,1,28,2,1,0,1,1
29568,1,1973,1,2,6,4,1,4,2,5,4,25,3,1,0,1,2
29568,2,1972,2,1,6,6,1,4,2,5,4,25,3,0,1,1,2
29568,3,2002,2,5,2,8,6,4,2,5,4,25,3,0,0,1,2
29568,4,2005,2,5,2,8,6,4,2,5,4,25,3,0,0,1,2
29751,1,1934,1,1,4,4,8,2,0,4,5,30,2,0,1,1,1
29751,2,1944,2,2,3,3,1,2,0,4,5,30,2,1,0,1,1
29820,1,1937,2,1,7,7,8,2,0,3,4,25,2,1,1,1,1
29820,2,1951,2,2,3,3,1,2,0,3,4,25,2,0,0,1,1
29857,1,1975,1,1,6,6,1,2,0,1,3,20,2,0,1,1,1
29857,2,1981,2,3,7,7,1,2,0,1,3,20,2,1,0,1,1
29884,2,1972,2,1,6,5,1,3,2,5,3,21,4,1,1,0,2
29884,3,1997,2,5,2,2,6,3,2,5,3,21,4,0,0,0,2
29884,4,2000,1,5,2,8,6,3,2,5,3,21,4,0,0,0,2
29993,1,1977,1,1,6,6,1,3,1,4,3,20,3,0,1,1,1
29993,2,1981,2,2,5,5,1,3,1,4,3,20,3,1,0,1,1
29993,3,2008,2,5,8,8,13,3,1,4,3,20,3,0,0,1,1
30312,1,1966,2,1,4,4,1,3,1,1,1,27,3,1,1,1,2
30312,2,1955,1,2,4,4,7,3,1,1,1,27,3,0,0,1,2
30312,3,1993,1,5,3,2,6,3,1,1,1,27,3,0,0,1,2
30375,1,1946,2,2,3,3,7,2,0,1,2,28,2,0,0,1,1
30375,2,1947,1,1,6,5,8,2,0,1,2,28,2,1,1,1,1
30474,1,1946,1,1,3,3,8,2,0,2,5,31,2,1,1,1,1
30474,2,1947,2,2,3,3,8,2,0,2,5,31,2,0,0,1,1
30570,1,1950,1,1,3,3,8,2,0,4,5,31,2,1,1,1,1
30570,2,1952,2,2,3,3,7,2,0,4,5,31,2,0,0,1,1
30579,1,1958,2,1,3,3,1,3,1,4,1,28,3,1,1,1,2
30579,3,1989,1,5,5,5,3,3,1,4,1,28,3,0,0,1,2
30579,4,1946,1,3,6,6,8,3,1,4,1,28,3,0,0,1,2
30596,1,1966,2,1,4,4,1,1,0,3,4,24,1,1,1,0,2
30882,1,1973,2,1,6,6,1,2,0,2,2,27,2,1,0,1,2
30882,2,1974,1,3,5,5,1,2,0,2,2,27,2,0,1,1,2
30946,1,1942,2,1,3,3,8,1,0,5,3,22,1,1,1,0,2
30966,1,1977,1,1,7,6,1,2,0,3,2,26,2,1,1,1,1
30966,2,1975,2,3,3,3,3,2,0,3,2,26,2,0,0,1,1
31002,1,1977,2,3,6,6,2,2,0,3,5,30,2,1,0,1,1
31002,2,1972,1,1,6,6,2,2,0,3,5,30,2,0,1,1,1
31014,1,1953,1,1,7,7,1,4,2,2,2,28,3,1,1,1,1
31014,2,1955,2,2,3,3,11,4,2,2,2,28,3,0,0,1,1
31014,4,1988,1,5,6,6,1,4,2,2,2,28,3,0,0,1,1
31014,5,1993,2,5,5,3,1,4,2,2,2,28,3,0,0,1,1
31158,1,1972,2,1,7,7,1,1,0,1,2,26,1,1,1,0,1
31211,1,1962,1,1,6,6,1,5,3,4,4,25,3,1,1,1,1
31211,2,1961,2,2,5,4,1,5,3,4,4,25,3,0,0,1,1
31211,3,1990,1,5,6,4,6,5,3,4,4,25,3,0,0,1,1
31211,4,1993,2,5,4,2,6,5,3,4,4,25,3,0,0,1,1
31211,5,1995,2,5,4,2,6,5,3,4,4,25,3,0,0,1,1
31222,1,1951,1,1,3,3,1,2,0,4,3,21,2,0,1,1,1
31222,2,1955,2,2,3,3,1,2,0,4,3,21,2,1,0,1,1
31293,1,1945,2,1,4,3,11,1,0,2,5,30,1,1,1,0,1
31331,1,1956,2,1,3,3,1,1,0,2,5,30,1,1,1,0,1
31349,1,1982,1,1,6,6,1,2,0,2,4,23,2,1,1,1,2
31349,2,1983,2,3,6,6,6,2,0,2,4,23,2,0,0,1,2
31385,1,1928,1,1,7,7,8,2,0,4,2,26,2,1,1,1,1
31385,2,1932,2,2,7,4,7,2,0,4,2,26,2,0,0,1,1
31492,1,1932,2,2,3,3,7,2,0,3,2,28,2,1,0,1,1
31492,2,1926,1,1,3,3,8,2,0,3,2,28,2,0,1,1,1
31577,1,1961,2,1,6,6,1,1,0,1,2,26,1,1,1,0,2
31618,1,1969,1,1,3,3,1,3,1,1,2,27,3,0,1,1,2
31618,2,1971,2,2,3,2,1,3,1,1,2,27,3,1,0,1,2
31618,3,1994,2,5,3,2,13,3,1,1,2,27,3,0,0,1,2
31631,1,1972,2,2,4,4,3,3,1,4,1,27,3,0,0,1,1
31631,2,1964,1,1,5,5,1,3,1,4,1,27,3,1,1,1,1
31631,3,2005,2,5,8,8,13,3,1,4,1,27,3,0,0,1,1
31794,1,1975,2,1,4,4,1,1,0,2,5,31,1,1,1,0,2
31863,1,1969,2,1,6,5,1,2,1,2,2,27,4,1,1,0,2
31863,2,1997,1,5,2,8,13,2,1,2,2,27,4,0,0,0,2
31903,1,1958,1,1,4,4,1,5,3,2,2,27,3,1,1,1,1
31903,2,1959,2,2,3,3,1,5,3,2,2,27,3,0,0,1,1
31903,3,1986,1,5,3,3,1,5,3,2,2,27,3,0,0,1,1
31903,4,1988,2,5,3,3,1,5,3,2,2,27,3,0,0,1,1
31903,5,1990,2,5,3,3,1,5,3,2,2,27,3,0,0,1,1
31916,1,1964,1,1,3,3,1,4,2,4,4,25,3,1,1,1,1
31916,2,1965,2,2,3,3,1,4,2,4,4,25,3,0,0,1,1
31916,3,1989,2,5,6,4,6,4,2,4,4,25,3,0,0,1,1
31916,4,1992,1,5,1,1,6,4,2,4,4,25,3,0,0,1,1
31930,1,1964,1,3,6,4,9,5,3,1,1,28,3,1,0,1,1
31930,2,1966,2,1,6,6,3,5,3,1,1,28,3,0,1,1,1
31930,3,1993,1,5,4,2,6,5,3,1,1,28,3,0,0,1,1
31930,4,1996,1,5,4,2,6,5,3,1,1,28,3,0,0,1,1
31930,5,2000,2,5,2,8,6,5,3,1,1,28,3,0,0,1,1
32215,1,1941,1,1,6,6,8,2,0,1,1,28,2,0,1,1,2
32215,2,1942,2,2,3,3,8,2,0,1,1,28,2,1,0,1,2
32492,1,1946,1,1,3,3,8,2,0,5,2,27,2,1,1,1,1
32492,2,1946,2,2,3,3,7,2,0,5,2,27,2,0,0,1,1
32539,1,1976,1,1,6,6,4,2,0,5,3,21,2,1,0,1,1
32539,2,1979,2,3,5,5,1,2,0,5,3,21,2,0,1,1,1
32568,1,1970,1,1,3,3,3,2,0,3,2,26,2,0,1,1,1
32568,2,1965,2,2,3,2,3,2,0,3,2,26,2,1,0,1,1
32631,1,1950,1,1,5,5,1,3,2,2,2,28,4,1,1,0,1
32631,2,1987,1,5,6,4,6,3,2,2,2,28,4,0,0,0,1
32631,3,1983,2,5,7,7,6,3,2,2,2,28,4,0,0,0,1
32652,1,1978,1,1,4,4,2,5,3,1,1,28,3,1,1,1,1
32652,2,1978,2,2,4,4,2,5,3,1,1,28,3,0,0,1,1
32652,3,1998,1,5,2,8,6,5,3,1,1,28,3,0,0,1,1
32652,4,2003,1,5,2,8,6,5,3,1,1,28,3,0,0,1,1
32652,5,2006,2,5,8,8,13,5,3,1,1,28,3,0,0,1,1
32757,1,1939,2,1,6,6,8,1,0,2,2,27,1,1,1,0,2
32833,2,1960,2,1,6,6,1,3,2,4,1,28,4,1,1,0,1
32833,3,1986,2,5,7,7,6,3,2,4,1,28,4,0,0,0,1
32833,4,1989,2,5,6,4,6,3,2,4,1,28,4,0,0,0,1
32835,1,1949,2,1,3,3,3,1,0,4,2,26,1,1,1,0,1
32957,1,1976,1,1,6,5,1,4,2,2,2,27,3,0,1,1,1
32957,2,1974,2,2,6,6,1,4,2,2,2,27,3,1,0,1,1
32957,3,2004,1,5,2,8,13,4,2,2,2,27,3,0,0,1,1
32957,4,2008,2,5,8,8,13,4,2,2,2,27,3,0,0,1,1
32976,1,1952,1,1,6,6,1,3,1,4,5,30,3,0,1,1,1
32976,2,1986,1,5,5,5,1,3,1,4,5,30,3,0,0,1,1
32976,4,1949,2,2,6,6,1,3,1,4,5,30,3,1,0,1,1
33101,1,1958,1,2,4,4,3,2,0,5,3,20,2,0,0,1,1
33101,2,1961,2,1,4,4,1,2,0,5,3,20,2,1,1,1,1
33136,1,1966,1,1,6,6,1,4,2,5,5,30,3,0,1,1,1
33136,2,1965,2,2,5,5,4,4,2,5,5,30,3,1,0,1,1
33136,3,1990,1,5,6,4,12,4,2,5,5,30,3,0,0,1,1
33136,4,1992,2,5,4,3,12,4,2,5,5,30,3,0,0,1,1
33137,1,1982,2,1,7,7,1,1,0,2,4,25,1,1,1,0,2
33326,1,1973,1,1,5,5,1,4,2,5,3,21,3,1,1,1,1
33326,2,1979,2,2,6,6,3,4,2,5,3,21,3,0,0,1,1
