,household_index,member_index,gender,relationship,education,height,weight,health,irresponsible,accurate,ever-ready,disciplined,ordered,clumsy,detail-oriented
255,9127,2,F,2,Middle,164.0,54.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0
256,9128,3,M,1,High,190.0,81.0,1.0,1.0,5.0,5.0,4.0,5.0,1.0,5.0
257,9128,5,F,2,High,182.0,78.0,1.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0
258,9129,1,F,1,Middle,165.0,59.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0
259,9129,2,M,2,Middle,190.0,87.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0
260,9130,1,M,1,High,176.0,59.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0
261,9130,2,F,2,High,170.0,62.0,3.0,1.0,5.0,4.0,3.0,4.0,1.0,4.0
262,9131,1,M,1,High,184.0,85.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0
263,9131,2,F,2,High,180.0,72.0,2.0,2.0,4.0,4.0,3.0,4.0,1.0,4.0
264,9132,1,F,1,Middle,166.0,68.0,2.0,2.0,3.0,4.0,3.0,5.0,1.0,4.0
265,9132,2,M,2,Middle,191.0,83.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0
266,9133,1,M,1,Middle,185.0,95.0,3.0,1.0,4.0,5.0,2.0,4.0,1.0,3.0
267,9133,2,F,2,Middle,182.0,100.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0
268,9134,1,M,1,Middle,175.0,83.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0
269,9134,2,F,2,High,156.0,70.0,2.0,2.0,5.0,3.0,2.0,3.0,1.0,4.0
270,9135,1,M,1,Low,176.0,88.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0
271,9135,2,F,2,Middle,162.0,68.0,3.0,1.0,4.0,2.0,4.0,4.0,2.0,3.0
272,9136,1,M,1,High,183.0,97.0,2.0,2.0,5.0,4.0,4.0,4.0,1.0,4.0
273,9136,2,F,2,High,155.0,76.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0
274,9137,1,M,1,High,183.0,83.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0
275,9137,2,F,2,High,161.0,62.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0
276,9138,1,M,2,High,184.0,88.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0
277,9138,2,F,1,High,158.0,53.0,2.0,1.0,5.0,4.0,3.0,4.0,1.0,4.0
278,9139,1,M,2,Middle,178.0,88.0,3.0,5.0,4.0,4.0,2.0,5.0,2.0,4.0
279,9139,2,F,1,Middle,169.0,82.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0
280,9140,1,M,1,High,180.0,80.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0
281,9140,2,F,2,High,168.0,67.0,2.0,1.0,3.0,4.0,3.0,3.0,5.0,2.0
282,9141,1,M,1,High,166.0,61.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0
283,9141,2,F,2,Middle,154.0,59.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0
284,9142,1,M,2,Middle,184.0,92.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0
285,9142,2,F,1,Middle,165.0,75.0,3.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0
286,9143,1,M,1,Middle,178.0,79.0,2.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0
287,9143,2,F,2,Middle,156.0,70.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0
288,9144,1,M,2,High,183.0,77.0,2.0,2.0,5.0,3.0,2.0,3.0,2.0,5.0
289,9144,2,F,1,High,177.0,87.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0
290,9145,1,M,1,High,180.0,80.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0
291,9145,2,F,2,Middle,172.0,72.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0
292,9146,1,M,1,Middle,190.0,85.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0
293,9146,2,F,2,Middle,167.0,72.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0
294,9147,1,F,2,Middle,158.0,63.0,2.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0
295,9147,2,M,1,Middle,178.0,79.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0
296,9148,1,M,1,Middle,173.0,82.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0
297,9148,2,F,2,Middle,163.0,70.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0
298,9149,1,M,1,High,180.0,88.0,2.0,1.0,4.0,3.0,2.0,5.0,1.0,4.0
299,9149,2,F,2,Low,170.0,68.0,2.0,1.0,5.0,4.0,3.0,5.0,1.0,5.0
300,9150,1,M,1,Middle,170.0,75.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0
301,9150,2,F,2,Middle,165.0,70.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0
302,9151,1,M,1,Middle,176.0,92.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0
303,9151,2,F,2,Middle,165.0,82.0,2.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0
304,9152,1,M,1,Middle,182.0,98.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0
305,9152,2,F,2,Middle,158.0,70.0,2.0,1.0,4.0,3.0,3.0,4.0,1.0,3.0
306,9153,1,M,1,Middle,174.0,80.0,2.0,4.0,4.0,3.0,3.0,5.0,1.0,3.0
307,9153,2,F,2,Middle,160.0,84.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0
308,9154,1,M,1,Middle,188.0,83.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0
309,9154,2,F,2,Middle,170.0,66.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0,4.0
310,9155,1,M,1,High,183.0,82.0,2.0,1.0,4.0,5.0,2.0,3.0,2.0,5.0
311,9155,2,F,2,High,176.0,66.0,2.0,1.0,5.0,5.0,4.0,5.0,1.0,5.0
312,9156,1,F,2,Middle,181.0,84.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0
313,9156,2,M,1,Middle,180.0,68.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0
314,9157,1,M,1,High,195.0,82.0,1.0,5.0,5.0,5.0,1.0,4.0,1.0,5.0
315,9157,2,F,2,Low,162.0,75.0,2.0,1.0,4.0,3.0,3.0,5.0,1.0,4.0
316,9158,1,M,1,Middle,178.0,70.0,2.0,1.0,5.0,4.0,2.0,5.0,1.0,5.0
317,9158,2,F,2,High,175.0,66.0,2.0,1.0,5.0,4.0,3.0,4.0,1.0,5.0
318,9159,1,F,1,High,168.0,70.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0
319,9159,2,M,2,Middle,190.0,131.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0
320,9160,1,M,1,Middle,188.0,85.0,2.0,2.0,5.0,4.0,4.0,5.0,2.0,5.0
321,9160,2,F,2,Middle,165.0,52.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0
322,9161,1,M,1,Middle,183.0,67.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0
323,9161,2,F,2,Middle,170.0,90.0,3.0,1.0,5.0,5.0,3.0,5.0,1.0,3.0
324,9162,1,M,1,Middle,186.0,96.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0
325,9162,2,F,2,High,164.0,50.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0
326,9163,1,M,1,High,191.0,88.0,3.0,1.0,5.0,4.0,3.0,4.0,2.0,4.0
327,9163,2,F,2,Middle,168.0,68.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,4.0
328,9164,1,F,1,Middle,173.0,85.0,2.0,1.0,4.0,3.0,4.0,4.0,2.0,4.0
329,9164,2,M,2,Middle,172.0,69.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0
330,9165,1,M,1,Middle,183.0,90.0,2.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0
331,9165,2,F,2,Middle,168.0,78.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,3.0
332,9166,1,M,1,High,187.0,79.0,2.0,2.0,5.0,4.0,4.0,5.0,1.0,3.0
333,9166,2,F,2,High,181.0,88.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0
334,9167,1,M,1,High,188.0,74.0,2.0,2.0,5.0,4.0,4.0,4.0,1.0,5.0
335,9167,2,F,2,Middle,175.0,85.0,2.0,1.0,4.0,5.0,4.0,4.0,1.0,5.0
336,9168,1,M,1,Middle,176.0,83.0,2.0,2.0,4.0,5.0,4.0,5.0,1.0,4.0
337,9168,2,F,2,Middle,166.0,70.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0
338,9169,1,M,1,Low,175.0,90.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0
339,9169,2,F,2,Low,160.0,60.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0
340,9170,1,M,1,Low,163.0,57.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0
341,9170,2,F,2,Middle,165.0,60.0,4.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0
342,9171,1,M,1,Low,178.0,103.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0
343,9171,2,F,2,Middle,172.0,110.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0
344,9172,1,M,1,Middle,178.0,83.0,2.0,1.0,5.0,4.0,4.0,5.0,1.0,4.0
345,9172,2,F,2,Middle,178.0,98.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0
346,9173,1,M,2,High,186.0,92.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0
347,9173,2,F,1,High,176.0,74.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,3.0
348,9174,1,M,1,High,177.0,104.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0
349,9174,2,F,2,High,172.0,88.0,2.0,1.0,5.0,4.0,1.0,5.0,1.0,4.0
350,9175,1,M,1,Middle,192.0,95.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0
351,9175,2,F,2,Middle,168.0,88.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,3.0
352,9176,1,M,1,Middle,177.0,72.0,2.0,3.0,4.0,3.0,1.0,4.0,2.0,4.0
353,9176,2,F,2,High,175.0,68.0,1.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0
354,9177,1,M,1,Middle,175.0,73.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0
355,9177,2,F,2,Middle,176.0,63.0,2.0,1.0,4.0,4.0,4.0,5.0,1.0,4.0
356,9178,1,M,1,Middle,170.0,80.0,2.0,1.0,4.0,3.0,3.0,5.0,1.0,3.0
357,9178,2,F,2,Middle,159.0,54.0,2.0,2.0,4.0,4.0,3.0,5.0,2.0,4.0
358,9179,1,M,1,Low,180.0,78.0,2.0,4.0,3.0,4.0,1.0,2.0,2.0,4.0
359,9179,2,F,2,Middle,164.0,61.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0
360,9180,1,M,1,High,184.0,85.0,2.0,2.0,4.0,5.0,4.0,5.0,1.0,4.0
361,9180,2,F,2,Middle,159.0,59.0,1.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0
362,9181,1,M,1,High,182.0,84.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,5.0
363,9181,2,F,2,Middle,176.0,63.0,2.0,2.0,5.0,5.0,4.0,5.0,1.0,5.0
364,9182,1,M,1,High,166.0,71.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0
365,9182,2,F,2,Middle,159.0,90.0,2.0,1.0,4.0,4.0,2.0,5.0,2.0,3.0
366,9183,1,M,1,Middle,185.0,85.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0
367,9183,2,F,2,Low,172.0,62.0,3.0,1.0,4.0,4.0,3.0,5.0,1.0,4.0
368,9184,1,M,1,High,188.0,97.0,2.0,1.0,5.0,4.0,3.0,5.0,1.0,5.0
369,9184,2,F,2,Middle,172.0,70.0,2.0,1.0,4.0,4.0,2.0,5.0,1.0,4.0
370,9185,1,M,1,Middle,170.0,66.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,4.0
371,9185,2,F,2,Middle,160.0,67.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,4.0
372,9186,1,F,1,Middle,173.0,98.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0
373,9186,2,M,2,Middle,175.0,105.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0
374,9187,1,M,1,Middle,172.0,74.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0
375,9187,2,F,2,Middle,165.0,57.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0
376,9188,1,M,1,High,180.0,72.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,3.0
377,9188,2,F,2,High,170.0,72.0,2.0,1.0,4.0,4.0,3.0,5.0,1.0,4.0
378,9189,1,M,1,Low,174.0,99.0,2.0,2.0,4.0,5.0,5.0,5.0,1.0,5.0
379,9189,2,F,2,Low,164.0,58.0,3.0,1.0,5.0,4.0,5.0,5.0,1.0,5.0
380,9190,1,M,1,High,170.0,89.0,2.0,5.0,4.0,3.0,1.0,4.0,2.0,4.0
381,9190,2,F,2,Middle,160.0,80.0,2.0,1.0,4.0,4.0,2.0,4.0,1.0,4.0
382,9191,1,M,2,High,172.0,74.0,2.0,1.0,4.0,5.0,4.0,4.0,1.0,4.0
383,9191,2,F,1,High,170.0,60.0,2.0,1.0,4.0,4.0,3.0,3.0,1.0,3.0
384,9192,1,M,1,Middle,175.0,82.0,1.0,1.0,5.0,4.0,3.0,5.0,1.0,4.0
385,9192,2,F,2,Middle,161.0,60.0,1.0,1.0,5.0,4.0,3.0,5.0,1.0,4.0
386,9193,1,M,1,Low,175.0,69.0,2.0,1.0,4.0,4.0,2.0,4.0,1.0,4.0
387,9193,2,F,2,Middle,165.0,56.0,3.0,1.0,5.0,4.0,3.0,5.0,1.0,5.0
388,9194,1,M,1,Middle,175.0,110.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0
389,9194,2,F,2,Middle,170.0,68.0,1.0,1.0,5.0,5.0,3.0,5.0,1.0,5.0
390,9195,1,F,1,High,175.0,67.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0
391,9195,2,M,2,Middle,192.0,98.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0
392,9196,1,M,1,Middle,185.0,80.0,1.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0
393,9196,2,F,2,Middle,167.0,80.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0
394,9197,1,M,1,High,174.0,74.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0
395,9197,2,F,2,High,165.0,69.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0
396,9198,1,M,2,Middle,163.0,82.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,2.0
397,9198,2,F,1,High,165.0,105.0,3.0,3.0,5.0,4.0,4.0,5.0,1.0,2.0
